country_code,year,political_stability,gdp_per_capita
MYS,2017,-0.011848,9862.54806612235
MYS,2018,0.1769644,10901.8019954421
MYS,2019,0.1608892,10920.191763972
MYS,2020,0.1400704,9957.52626697613
MYS,2021,0.196108,10903.1037480772
MYS,2022,0.2483001,11754.5678336248
NAC,2015,,55285.5686917861
NAC,2016,,56112.2253713869
NAC,2017,,58184.8571647569
NAC,2018,,60890.5689258698
NAC,2019,,62874.6117089583
NAC,2020,,61468.3372208474
NAC,2021,,68424.560031595
NAC,2022,,74535.6365392629
NAM,2015,0.7175058,4774.10650865775
NAM,2016,0.6657313,4395.68776162376
NAM,2017,0.6294292,5143.96072323076
NAM,2018,0.6942559,5308.60813408705
NAM,2019,0.5859149,4731.9210318831
NAM,2020,0.5126308,3878.58982993966
NAM,2021,0.5136089,4412.8355693052
NAM,2022,0.3736395,4349.79908493314
NCL,2015,,30858.7237060533
NCL,2016,,30782.8544433514
NCL,2017,,32354.7102832901
NCL,2018,0.9953247,34902.8968780031
NCL,2019,1.0596771,33411.3358835672
NCL,2020,1.0443731,33270.330597637
NCL,2021,1.1123709,35311.5543551452
NCL,2022,1.1152109,33516.363085906
NER,2015,-0.7994889,485.662574175279
NER,2016,-0.944319999999999,502.706475406446
NER,2017,-1.0412801,521.804130023434
NER,2018,-1.1906754,578.568035680892
NER,2019,-1.19014889999999,561.691304349698
NER,2020,-1.502479,579.512495758236
NER,2021,-1.4793091,608.722439593808
NER,2022,-1.299076,609.745147574878
NGA,2015,-1.66777129999999,2585.73360671797
NGA,2016,-1.7100665,2070.4127339595
NGA,2017,-1.90978539999999,1876.34027111773
NGA,2018,-1.8854786,2057.87944554011
NGA,2019,-1.97320729999999,3189.81286498516
NGA,2020,-2.0090379,2797.18458068686
NGA,2021,-2.0135756,2787.48779224428
NGA,2022,-1.9526169,2899.16047470324
NIC,2015,-0.176230399999999,2074.45620634731
NIC,2016,-0.1674906,2131.68704828322
NIC,2017,-0.181501599999999,2182.61380995674
NIC,2018,-1.1119701,2035.16549390507
NIC,2019,-0.944804499999999,1958.62051528095
NIC,2020,-0.5232726,1938.44704754382
NIC,2021,-0.4075357,2138.38588469449
NIC,2022,-0.168460299999999,2322.89053964583
NIU,2015,,
NIU,2016,,
NIU,2017,,
NIU,2018,1.0651969,
NIU,2019,1.3381797,
NIU,2020,1.3898044,
NIU,2021,1.3844083,
NIU,2022,1.3936962,
NLD,2015,0.9118761,45793.8135434697
NLD,2016,0.880799,46808.5291492503
NLD,2017,0.7820237,49513.6817346384
NLD,2018,0.7930988,53955.0770024266
NLD,2019,0.6985452,53554.9007491475
NLD,2020,0.7092891,53467.9277413737
NLD,2021,0.732977,60141.9880911492
NLD,2022,0.6252296,59123.318556487
NOR,2015,1.1710873,74809.9658049898
NOR,2016,1.1454306,70867.3609970749
NOR,2017,1.0956942,76131.8384032764
NOR,2018,1.1115481,82792.8427113304
NOR,2019,1.0766478,76430.5889473338
NOR,2020,1.2049763,68340.0181033702
NOR,2021,1.0721678,93072.8925119571
NOR,2022,0.9197731,109269.520580298
NPL,2015,-1.0154123,875.543635474862
NPL,2016,-0.9210801,877.256454696737
NPL,2017,-0.5502541,1034.28374906846
NPL,2018,-0.495786599999999,1179.19843190389
NPL,2019,-0.4056357,1203.14294706401
NPL,2020,-0.250305599999999,1154.21517578318
NPL,2021,-0.2520173,1252.75076731986
NPL,2022,-0.3755496,1385.91066274851
NRU,2015,1.0147322,7747.25584993607
NRU,2016,1.0101963,8748.15632605428
NRU,2017,0.8241821,9656.97976571484
NRU,2018,0.8079535,11413.7463016389
NRU,2019,0.7595804,10801.7705659635
NRU,2020,0.7590998,10709.068810538
NRU,2021,0.7572142,14979.099896799
NRU,2022,0.9276426,12911.9086441381
NZL,2015,1.4661127,38665.3723018158
NZL,2016,1.4642557,40113.7195382428
NZL,2017,1.4924848,42950.3841711138
NZL,2018,1.4448939,43257.0769238879
NZL,2019,1.3883859,42855.831861632
NZL,2020,1.4605501,41997.7830324279
NZL,2021,1.3569818,49950.4251691316
NZL,2022,1.2327589,49099.7090423358
OED,2015,,35779.9123271942
OED,2016,,36229.3490773616
OED,2017,,37605.270624989
OED,2018,,39552.6956716291
OED,2019,,39708.8864576635
OED,2020,,38597.246423496
OED,2021,,43027.7494275706
OED,2022,,43950.173710934
OMN,2015,0.6155394,18808.3077921839
OMN,2016,0.5065831,17110.1897460545
OMN,2017,0.5468563,17820.0661809335
OMN,2018,0.5392522,19901.7615642016
OMN,2019,0.5167644,19180.1864152801
OMN,2020,0.468834,16784.8630630058
OMN,2021,0.3902352,19403.4600160211
OMN,2022,0.4399615,23223.5829405935
OSS,2015,,10359.1182462574
OSS,2016,,10813.3826960431
OSS,2017,,11950.9740553004
OSS,2018,,13025.990833966
OSS,2019,,12907.6162560274
OSS,2020,,11770.4564127379
OSS,2021,,13717.0894877353
OSS,2022,,14320.7706776288
PAK,2015,-2.4299435,1380.47020838317
PAK,2016,-2.3350493,1424.69161195897
PAK,2017,-2.2184098,1519.23459514248
PAK,2018,-1.9857782,1569.33814626355
PAK,2019,-1.9293422,1390.41690981745
PAK,2020,-1.5881564,1278.39735206896
PAK,2021,-1.6496402,1455.31922370186
PAK,2022,-1.7555938,1538.3228133171
PAN,2015,0.4833108,14082.6548434996
PAN,2016,0.4612991,14832.3611652459
PAN,2017,0.457992,15694.6297518495
PAN,2018,0.364313,16151.3273433486
PAN,2019,0.399288,16477.9066268111
PAN,2020,0.3368353,13290.5608397749
PAN,2021,0.3538332,15509.8069124139
PAN,2022,0.428471,17378.6070017557
PER,2015,-0.321351999999999,6231.71150338894
PER,2016,-0.1794896,6217.03599995447
PER,2017,-0.2242779,6736.16693725487
PER,2018,-0.1689403,6978.49121548627
PER,2019,-0.0888854999999999,7037.00803692604
PER,2020,-0.2963963,6133.32552410183
PER,2021,-0.334168099999999,6826.20255614477
PER,2022,-0.6566212,7350.63034300417
PHL,2015,-0.926818599999999,2909.85818010301
PHL,2016,-1.4376683,2985.19564024046
PHL,2017,-1.2792545,3038.12124959289
PHL,2018,-1.06677739999999,3168.51036609727
PHL,2019,-1.0094929,3400.78949767074
PHL,2020,-0.9415427,3227.57910235199
PHL,2021,-1.0935816,3484.38593882819
PHL,2022,-0.899042399999999,3548.06930572116
PLW,2015,0.9559309,16154.0532152373
PLW,2016,0.951395,17150.4759377239
PLW,2017,1.1385207,16401.7847567871
PLW,2018,1.14243,16166.9671073752
PLW,2019,1.1436032,15846.7968470167
PLW,2020,1.1429587,14708.2119536914
PLW,2021,1.1404301,13009.2481630213
PLW,2022,1.2446282,13729.7602761496
PNG,2015,-0.693792299999999,2484.5963398603
PNG,2016,-0.757626799999999,2316.39479758492
PNG,2017,-0.8689907,2477.76530986323
PNG,2018,-0.7969145,2566.36833735041
PNG,2019,-0.799196999999999,2575.77274140393
PNG,2020,-0.768714799999999,2429.61134585269
PNG,2021,-0.747625099999999,2607.57861874444
PNG,2022,-0.6856785,3102.28968594061
POL,2015,1.0637346,12637.5220324406
POL,2016,0.5712287,12464.0110508476
POL,2017,0.6020499,13913.3402919927
POL,2018,0.630199,15658.2120316794
POL,2019,0.6735951,15874.5220531254
POL,2020,0.5545247,16150.9304813473
POL,2021,0.5651963,18635.5104895754
POL,2022,0.537484,18891.2121169279
PRE,2015,,1524.98608713796
PRE,2016,,1316.74567214685
PRE,2017,,1338.96011884626
PRE,2018,,1449.85562070843
PRE,2019,,1681.19065754666
PRE,2020,,1496.33767488397
PRE,2021,,1594.14229813292
PRE,2022,,1770.15579032782
PRI,2015,0.642722,29242.041465085
PRI,2016,0.4983548,29978.0889268918
PRI,2017,0.4048918,30328.479490518
PRI,2018,0.3034965,30679.9181934488
PRI,2019,0.1081481,31830.5284993358
PRI,2020,0.3722414,31427.1130762831
PRI,2021,0.4249881,32619.0704601174
PRI,2022,0.3070682,35353.6821570014
PRK,2015,-1.0064947,
PRK,2016,-0.4555063,
PRK,2017,-0.3543859,
PRK,2018,-0.275313,
PRK,2019,-0.187036099999999,
PRK,2020,-0.187350699999999,
PRK,2021,-0.1983915,
PRK,2022,0.2686785,
PRT,2015,1.0004341,19215.7813014347
PRT,2016,0.9588082,19980.2808866516
PRT,2017,1.054818,21442.3842768879
PRT,2018,1.0917404,23541.1401075289
PRT,2019,0.9941251,23343.3628970034
PRT,2020,0.9830461,22299.4044062173
PRT,2021,0.9584396,24711.4510062111
PRT,2022,0.8869409,24620.5197587181
PRY,2015,0.0826536,5879.33792308762
PRY,2016,0.0944783,5775.15963399596
PRY,2017,-0.0283019999999999,6152.2671153779
PRY,2018,-0.0337829,6258.44991640984
PRY,2019,0.0355269,5821.18199548738
PRY,2020,0.0082817,5365.47220721104
PRY,2021,-0.0550381999999999,5976.93179789949
PRY,2022,-0.0659073999999999,6205.62595379319
PSE,2015,-1.7310474,3272.15432360708
PSE,2016,-1.69362899999999,3527.61382413178
PSE,2017,-1.3682541,3620.36048715937
PSE,2018,-1.46491939999999,3562.33094270256
PSE,2019,-1.523121,3656.85827137011
PSE,2020,-1.7401966,3233.56863835858
PSE,2021,-1.6333144,3678.63565662194
PSE,2022,-1.5318512,3799.95527015163
PSS,2015,,3722.7745565917
PSS,2016,,3856.70459060951
PSS,2017,,4099.79965867267
PSS,2018,,4247.0901276249
PSS,2019,,4136.34140894161
PSS,2020,,3592.04110507296
PSS,2021,,3600.81254375167
PSS,2022,,3896.81060847355
PST,2015,,40775.9479386213
PST,2016,,41502.2222895522
PST,2017,,43114.2688521392
PST,2018,,45535.8018785923
PST,2019,,45840.3536114764
PST,2020,,44743.738932431
PST,2021,,49855.2269396596
PST,2022,,50969.801641014
PYF,2015,,19166.9594761931
PYF,2016,,19690.0775734589
PYF,2017,,20826.9312492172
PYF,2018,,21925.616043938
PYF,2019,0.9033343,21582.5892046801
PYF,2020,0.9517964,19966.4838503859
PYF,2021,1.0386429,21426.3854449835
PYF,2022,1.0479309,20053.9569369322
QAT,2015,0.9673463,68985.2433380102
QAT,2016,0.8292355,61253.6217997091
QAT,2017,0.8357284,63279.8767486216
QAT,2018,0.8707185,71039.9308240078
QAT,2019,0.882266,66841.3623185691
QAT,2020,0.8905079,51683.5681078949
QAT,2021,0.9259515,71751.9363398856
QAT,2022,0.9163182,88701.4689763536
REU,2015,0.2943098,
REU,2016,0.2884358,
REU,2017,0.2891555,
REU,2018,0.294218,
REU,2019,0.2957374,
REU,2020,0.2949028,
REU,2021,0.2916282,
REU,2022,0.2972645,
ROU,2015,0.3468551,8977.01748158196
ROU,2016,0.3246759,9404.54005870715
ROU,2017,0.1382404,10727.9822007426
ROU,2018,0.1435505,12416.134317959
ROU,2019,0.64527,12909.6104013244
ROU,2020,0.6180826,13009.1770573223
ROU,2021,0.6671952,14907.9803652143
ROU,2022,0.5499041,15503.551804598
RUS,2015,-0.7905888,9277.7138671875
RUS,2016,-0.7684605,8663.158203125
RUS,2017,-0.5386198,10658.9130859375
RUS,2018,-0.3681038,11211.8876953125
RUS,2019,-0.3986491,11447.701171875
RUS,2020,-0.5068977,10108.3271484375
RUS,2021,-0.5061895,12425.029296875
RUS,2022,-0.740939599999999,15619.6142578125
RWA,2015,0.0986635999999999,733.998629882494
RWA,2016,-0.0457773,729.519133812945
RWA,2017,0.094453,758.300966509647
RWA,2018,0.1598446,771.773511207309
RWA,2019,0.121607,810.051412137354
RWA,2020,0.1600853,778.701498925026
RWA,2021,0.115233,829.544845263697
RWA,2022,0.0294569,975.469323735369
SAS,2015,,1570.54142462917
SAS,2016,,1722.90703415144
SAS,2017,,1956.06707554186
SAS,2018,,1988.3663331799
SAS,2019,,2067.05975687637
SAS,2020,,1957.20343722686
SAS,2021,,2273.72055798689
SAS,2022,,2385.08341896271
SAU,2015,-0.4683535,23256.1549553531
SAU,2016,-0.5059085,22267.7217050387
SAU,2017,-0.667506399999999,23929.2907135982
SAU,2018,-0.5983975,29360.0658968566
SAU,2019,-0.5528727,29566.7933827436
SAU,2020,-0.5528267,24338.8307301067
SAU,2021,-0.4672131,31920.7653655643
SAU,2022,-0.3617761,38510.2276211037
SDN,2015,-2.0365601,1292.37963867188
SDN,2016,-2.16225439999999,1033.21594238281
SDN,2017,-1.9473364,966.505676269531
SDN,2018,-1.71645009999999,731.027465820313
SDN,2019,-1.65533209999999,709.975280761719
SDN,2020,-1.3881394,577.795227050781
SDN,2021,-1.7826483,712.122009277344
SDN,2022,-1.92571989999999,1046.24084472656
SEN,2015,-0.0746024,1218.00613555438
SEN,2016,-0.222101599999999,1266.43957151587
SEN,2017,-0.1422197,1356.80518449031
SEN,2018,-0.1420966,1452.55612562445
SEN,2019,0.0630715999999999,1431.18128932159
SEN,2020,-0.0271012,1461.08720350553
SEN,2021,-0.1040585,1598.10676952274
SEN,2022,-0.2028622,1574.0281059306
SGP,2015,1.1123429,55645.6068614606
SGP,2016,1.2788614,57005.5887176547
SGP,2017,1.3859813,61236.251270627
SGP,2018,1.2994328,66881.6067035265
SGP,2019,1.2580714,65952.0378959293
SGP,2020,1.2855556,61410.0792630788
SGP,2021,1.2816641,80056.1288247844
SGP,2022,1.164789,90299.0694637269
SLB,2015,0.6020153,2045.47721526649
SLB,2016,0.360596,2082.62383124213
SLB,2017,0.1156377,2143.57670489272
SLB,2018,0.3816525,2278.19908624102
SLB,2019,0.4195676,2223.65890942466
SLB,2020,0.5368126,2063.32780991967
SLB,2021,0.4456005,2043.44413170658
SLB,2022,0.7315157,1877.78104490956
SLE,2015,-0.0242965,964.575980888989
SLE,2016,-0.2703676,844.416411175476
SLE,2017,-0.1470976,779.186007841728
SLE,2018,-0.2065515,845.914540460932
SLE,2019,-0.1611098,843.712517809977
SLE,2020,-0.366900299999999,845.277557920549
SLE,2021,-0.2367225,885.396401885395
SLE,2022,-0.265426899999999,860.371067916096
SLV,2015,-0.1411131,3790.34089108162
SLV,2016,-0.2511021,3901.34014965811
SLV,2017,-0.3360373,4020.12671373919
SLV,2018,-0.420064599999999,4183.54620971358
SLV,2019,-0.2138062,4320.11671534627
SLV,2020,-0.1497936,3997.19279583709
SLV,2021,-0.222007099999999,4642.60743101342
SLV,2022,-0.0998814,5074.60210221806
SMR,2015,1.3290711,43146.8240435428
SMR,2016,1.3245352,44359.4797662688
SMR,2017,1.3250909,45192.0279766943
SMR,2018,1.3290002,47950.6880557136
SMR,2019,1.2066984,46630.1443120725
SMR,2020,1.2062355,44326.9556746411
SMR,2021,1.2044193,54176.4798021628
SMR,2022,1.3786309,54190.8417700372
SOM,2015,-2.2815589,445.583080073396
SOM,2016,-2.2701767,460.928490585175
SOM,2017,-2.022776,510.939952317726
SOM,2018,-2.06147769999999,509.497273804534
SOM,2019,-2.0704895,539.954816211694
SOM,2020,-2.3507544,518.16113333875
SOM,2021,-2.60696149999999,549.056994756254
SOM,2022,-2.092858,573.141165798229
SRB,2015,0.2787874,5820.3215576888
SRB,2016,0.1629002,5982.37030126471
SRB,2017,0.1168497,6548.03653824187
SRB,2018,0.1163728,7559.86165747394
SRB,2019,0.0620767,7755.632986437
SRB,2020,-0.0681568,8098.70955668849
SRB,2021,-0.0436914,9680.52798074468
SRB,2022,-0.0525867,10024.8191112596
SSA,2015,,1763.27463036367
SSA,2016,,1545.27948291265
SSA,2017,,1641.39239957439
SSA,2018,,1718.42346098448
SSA,2019,,1907.22499436387
SSA,2020,,1716.50863861427
SSA,2021,,1885.48155965903
SSA,2022,,1963.80330032374
SSD,2015,-2.2792733,1080.14718624765
SSD,2016,-2.33343,
SSD,2017,-2.44555199999999,
SSD,2018,-2.3307387,
SSD,2019,-2.39114589999999,
SSD,2020,-2.1055063,
SSD,2021,-2.21948739999999,
SSD,2022,-1.6425543,
SSF,2015,,1646.44941139316
SSF,2016,,1455.03525304571
SSF,2017,,1546.91774199323
SSF,2018,,1620.54140805919
SSF,2019,,1795.5612786554
SSF,2020,,1627.34569596297
SSF,2021,,1785.46664916614
SSF,2022,,1865.11635260699
SST,2015,,10446.850341907
SST,2016,,10486.2161094903
SST,2017,,11304.5050810878
SST,2018,,12057.788581183
SST,2019,,11990.4670996465
SST,2020,,10723.093901861
SST,2021,,12428.6087674544
SST,2022,,13636.4661190787
STP,2015,0.3792166,1298.10946596396
STP,2016,0.2641856,1434.87018050521
STP,2017,0.2145007,1555.79477812888
STP,2018,0.4666013,1825.59971753966
STP,2019,0.5232443,1935.2931816596
STP,2020,0.4748721,2167.22001796925
STP,2021,0.6052679,2362.58827248102
STP,2022,0.4930734,2389.73729784737
SUR,2015,0.2981115,8813.61705392067
SUR,2016,0.1759261,5644.2061057532
SUR,2017,0.1667453,6049.52128553675
SUR,2018,0.1496981,6665.74180472239
SUR,2019,0.1321528,6629.66775248603
SUR,2020,0.4628889,4755.39221710693
SUR,2021,0.3607899,5029.84838543953
SUR,2022,0.2466594,6084.43876736445
SVK,2015,0.944233,16442.0760860018
SVK,2016,0.7354497,16636.0769133073
SVK,2017,0.8542516,17645.5298716761
SVK,2018,0.7129564,19573.3717031314
SVK,2019,0.6744971,19406.0589683582
SVK,2020,0.6167177,19735.4858280801
SVK,2021,0.5857562,22123.3342114545
SVK,2022,0.5294743,21317.7943982363
SVN,2015,1.0294179,20697.2748530619
SVN,2016,1.0204175,21447.8377796036
SVN,2017,0.9455099,23303.077705959
SVN,2018,0.9840178,25888.0481065655
SVN,2019,0.9481029,25814.1687167572
SVN,2020,0.7478672,25392.0651093612
SVN,2021,0.7356372,29192.8401933019
SVN,2022,0.7749516,28360.3041467268
SWE,2015,0.9288589,51188.1652120493
SWE,2016,0.9187513,51703.5088332851
SWE,2017,0.8668924,53210.2233318965
SWE,2018,0.928959,54018.4554391861
SWE,2019,0.9427192,51648.9892820514
SWE,2020,0.955794,52568.5726980146
SWE,2021,0.9471541,60647.5416365347
SWE,2022,0.9419053,54836.8907235124
SWZ,2015,-0.4462561,3419.82276559528
SWZ,2016,-0.4484062,3238.17611961364
SWZ,2017,-0.380332699999999,3853.09956569679
SWZ,2018,-0.5468116,3972.65450620357
SWZ,2019,-0.3182636,3913.14577547336
SWZ,2020,-0.1948628,3466.56936278145
SWZ,2021,-0.428643699999999,3984.00229174306
SWZ,2022,-0.400835,3894.1620089869
SXM,2015,,37839.6283815163
SXM,2016,,37308.6147795736
SXM,2017,,34701.3058494468
SXM,2018,,31708.3110124742
SXM,2019,,34861.469528968
SXM,2020,,30150.8998380477
SXM,2021,,32548.4366854902
SXM,2022,,37793.1284399157
SYC,2015,0.7647495,15333.1051727105
SYC,2016,0.7625994,16566.9946042294
SYC,2017,0.813523,17480.3651911372
SYC,2018,0.7800693,18440.2340460932
SYC,2019,0.6921848,19141.5118743615
SYC,2020,0.727409,14041.4754074575
SYC,2021,0.7262104,14982.9111487767
SYC,2022,0.8411889,16836.6721895387
SYR,2015,-2.4382136,847.731631942565
SYR,2016,-2.5955347,656.3490586313
SYR,2017,-2.4453795,851.502005254153
SYR,2018,-2.4238579,1098.0668642357
SYR,2019,-2.4527063,1109.53926036049
SYR,2020,-2.35367569999999,572.355289831901
SYR,2021,-2.37452369999999,663.614245706815
SYR,2022,-2.43824749999999,1051.67149587463
TCA,2015,,29457.0140691162
TCA,2016,,31373.5612684327
TCA,2017,,30014.2309523213
TCA,2018,,31625.616593277
TCA,2019,,31780.5217068989
TCA,2020,,20690.9160546118
TCA,2021,,27329.2885087196
TCA,2022,,31280.5418020808
TCD,2015,-1.1227573,993.990730610869
TCD,2016,-1.34170719999999,861.831767630746
TCD,2017,-1.36771589999999,854.46120040098
TCD,2018,-1.3603311,948.656629871231
TCD,2019,-1.4521212,893.336441643325
TCD,2020,-1.4524146,866.947814890409
TCD,2021,-1.689273,946.358500208374
TCD,2022,-1.6491593,966.036468278568
TEA,2015,,6664.48834577557
TEA,2016,,6758.74365728701
TEA,2017,,7323.51364847919
TEA,2018,,8136.37041895137
TEA,2019,,8379.36503263574
TEA,2020,,8485.32855185979
TEA,2021,,10086.4176067356
TEA,2022,,10220.4774431567
TEC,2015,,8009.61874995558
TEC,2016,,7659.54924391363
TEC,2017,,8575.46129195764
TEC,2018,,8911.87742979014
TEC,2019,,9058.74177112172
TEC,2020,,8478.35038656806
TEC,2021,,10014.5108823837
TEC,2022,,11421.1364427001
TGO,2015,-0.411126999999999,751.051987587248
TGO,2016,-0.280199,772.581357620609
TGO,2017,-0.835878399999999,792.765700965864
TGO,2018,-0.8728328,851.120561233595
TGO,2019,-0.8504632,826.255209019798
TGO,2020,-0.8075061,863.468665870276
TGO,2021,-0.6682329,962.075187515872
TGO,2022,-0.760395399999999,951.232378690387
THA,2015,-1.156024,5688.85335397884
THA,2016,-1.12638439999999,5833.57715617098
THA,2017,-0.984692599999999,6413.09182530343
THA,2018,-0.979869,7099.77650081458
THA,2019,-0.588531399999999,7605.69657797759
THA,2020,-0.7333386,6985.64393892574
THA,2021,-0.6963747,7057.20754802279
THA,2022,-0.5671596,6909.35281815827
TJK,2015,-0.744602299999999,956.916310930656
TJK,2016,-0.7460947,788.710481734485
TJK,2017,-0.6533475,829.45714764957
TJK,2018,-0.672519099999999,834.288404578801
TJK,2019,-0.4236664,871.022372934846
TJK,2020,-0.3288928,834.311715460625
TJK,2021,-0.3984715,896.748053372182
TJK,2022,-0.4282098,1052.17949484894
TKM,2015,-0.126391199999999,5759.497903834
TKM,2016,-0.2753346,5686.98040962764
TKM,2017,-0.2289187,5828.4816623489
TKM,2018,-0.1316848,6125.05169712085
TKM,2019,-0.2189823,5998.0017434754
TKM,2020,-0.1270103,5972.72356566861
TKM,2021,-0.224582999999999,5723.30227157906
TKM,2022,0.2106842,5837.84224538947
TLA,2015,,8404.37747196218
TLA,2016,,8082.02330614142
TLA,2017,,8918.30251254156
TLA,2018,,8620.46890240755
TLA,2019,,8362.63429845968
TLA,2020,,6964.3711102796
TLA,2021,,8075.78816650564
TLA,2022,,9174.55690452428
TLS,2015,-0.427259699999999,1319.59295003154
TLS,2016,-0.1166,1335.54391073349
TLS,2017,0.0703179999999999,1266.17771143471
TLS,2018,0.2487237,1219.46599728983
TLS,2019,0.2676531,1562.36458068032
TLS,2020,0.2673205,1630.86938521256
TLS,2021,0.2660158,2684.92676774277
TLS,2022,0.4239118,2343.24954740187
TMN,2015,,2799.45441811583
TMN,2016,,2858.61689096826
TMN,2017,,2854.66192638041
TMN,2018,,2804.12633142444
TMN,2019,,2688.96932958269
TMN,2020,,2402.73480964452
TMN,2021,,2746.96809945183
TMN,2022,,3010.19656726913
TON,2015,0.9379016,4123.90323993332
TON,2016,0.9346438,3987.98626206287
TON,2017,0.8010403,4365.92932788383
TON,2018,0.8562319,4675.04791274385
TON,2019,1.0102973,4788.83342304684
TON,2020,1.1156731,4792.35854741522
TON,2021,1.111896,4922.80171378368
TON,2022,1.3674794,5298.01941509951
TSA,2015,,1570.54142462917
TSA,2016,,1722.90703415144
TSA,2017,,1956.06707554186
TSA,2018,,1988.3663331799
TSA,2019,,2067.05975687637
TSA,2020,,1957.20343722686
TSA,2021,,2273.72055798689
TSA,2022,,2385.08341896271
TSS,2015,,1646.44941139316
TSS,2016,,1455.03525304571
TSS,2017,,1546.91774199323
TSS,2018,,1620.54140805919
TSS,2019,,1795.5612786554
TSS,2020,,1627.34569596297
TSS,2021,,1785.46664916614
TSS,2022,,1865.11635260699
TTO,2015,0.0718896,19887.2327716498
TTO,2016,0.0441046,17449.1538801956
TTO,2017,0.0748617,17566.0999700656
TTO,2018,0.1156046,17571.498737278
TTO,2019,0.0986674999999999,17212.6128892163
TTO,2020,0.059501,15283.6270531554
TTO,2021,0.1561926,17712.5674104655
TTO,2022,0.3498483,20750.5202434652
TUN,2015,-0.681206,4014.94773686432
TUN,2016,-0.8275855,3847.80354448809
TUN,2017,-0.7432926,3619.03247319953
TUN,2018,-0.5600278,3628.10366464236
TUN,2019,-0.5613583,3528.87213306798
TUN,2020,-0.4326193,3548.65363663803
TUN,2021,-0.6668946,3906.93926319391
TUN,2022,-0.7395623,3707.29283414381
TUR,2015,-1.10934889999999,11064.6494504662
TUR,2016,-1.7801696,10984.3643169061
TUR,2017,-1.70623179999999,10756.3877677883
TUR,2018,-1.1241116,9684.11819884721
TUR,2019,-1.1924541,9395.23378001368
TUR,2020,-1.0396051,8798.11791709313
TUR,2021,-0.9721057,9981.76398411336
TUR,2022,-0.935033599999999,10897.8397861365
TUV,2015,1.3290711,3357.83417700071
TUV,2016,1.3245352,3808.69755015909
TUV,2017,1.1385207,4165.66338700106
TUV,2018,1.3290002,4466.12034928245
TUV,2019,1.1436032,5115.13075950206
TUV,2020,1.234863,4976.11254109571
TUV,2021,1.2851524,5905.08198095343
TUV,2022,1.4735212,5911.32727055301
TWN,2015,1.0740405,
TWN,2016,1.0323174,
TWN,2017,1.0259424,
TWN,2018,1.0213324,
TWN,2019,1.0164038,
TWN,2020,1.0701128,
TWN,2021,1.056929,
TWN,2022,1.0311975,
TZA,2015,-0.476783499999999,939.127319335938
TZA,2016,-0.537573,953.0107421875
TZA,2017,-0.683829799999999,986.674011230469
TZA,2018,-0.664168099999999,1023.10626220703
TZA,2019,-0.5522151,1063.32250976563
TZA,2020,-0.6629379,1117.41528320313
TZA,2021,-0.5751002,1159.85656738281
TZA,2022,-0.4815853,1207.52062988281
UGA,2015,-0.7914315,862.934610355811
UGA,2016,-0.8144743,752.696571725656
UGA,2017,-0.6855171,765.218332297361
UGA,2018,-0.7395762,792.16570022814
UGA,2019,-0.7746479,822.171150036357
UGA,2020,-0.842814499999999,845.766463890124
UGA,2021,-0.9440307,882.791717542504
UGA,2022,-1.0920608,963.067314117178
UKR,2015,-1.8064426,2094.47387695313
UKR,2016,-1.6309394,2158.46118164063
UKR,2017,-1.590004,2604.28759765625
UKR,2018,-1.4461552,3059.0517578125
UKR,2019,-1.0320239,3619.86157226563
UKR,2020,-0.9599236,3709.76928710938
UKR,2021,-0.990563099999999,4775.94580078125
UKR,2022,-1.05075649999999,4199.6708984375
UMC,2015,,7435.76486473308
UMC,2016,,7413.22237473365
UMC,2017,,8064.20583627107
UMC,2018,,8569.23675625056
UMC,2019,,8657.73234539015
UMC,2020,,8346.18727671435
UMC,2021,,9918.69947746711
UMC,2022,,10324.5193124329
URY,2015,1.0884414,17125.9016800298
URY,2016,1.1217056,17009.7584207276
URY,2017,1.1129983,19184.6502617082
URY,2018,1.1130252,19249.9404677501
URY,2019,1.1553614,18315.7316980028
URY,2020,1.1512208,15757.5355995779
URY,2021,1.1500797,17881.818721099
URY,2022,1.3035622,20818.6146091144
USA,2015,0.6658794,56572.9188996063
USA,2016,0.3279152,57638.1018367192
USA,2017,0.1101294,59635.0984397965
USA,2018,0.2904961,62499.8744390068
USA,2019,0.0546375,64746.4506778863
USA,2020,-0.146807,63515.9491807833
USA,2021,-0.126399999999999,70205.050916026
USA,2022,-0.1626087,76657.2488844403
UZB,2015,-0.3053458,2803.19018021751
UZB,2016,-0.2080446,2753.37951427589
UZB,2017,-0.2138791,2190.60411562888
UZB,2018,-0.2119487,1813.08530813664
UZB,2019,-0.2167593,2041.38480729431
UZB,2020,-0.3614058,1978.28051860763
UZB,2021,-0.221247,2258.51964119278
UZB,2022,-0.2325524,2578.66689394219
VCT,2015,0.9161633,7353.73556054184
VCT,2016,0.9130972,7656.90042881178
VCT,2017,0.7873576,7988.04445019298
VCT,2018,0.7900001,8428.12677153069
VCT,2019,0.9169085,8740.59425232061
VCT,2020,1.0425879,8351.20324040982
VCT,2021,1.0408786,8641.27904024443
VCT,2022,1.0438207,9693.55867833025
VEN,2015,-1.1927697,4103.1384987005
VEN,2016,-1.2150045,3670.15737848208
VEN,2017,-1.38006459999999,3791.33160682077
VEN,2018,-1.4649999,3422.65467014854
VEN,2019,-1.5120562,2523.11275230667
VEN,2020,-1.4257071,1506.0436210041
