conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
216,Vietnam (North Vietnam),Government of France,33,Unknown,Viet minh,176,Unknown,1,Vietnam,1952,2,1,1,1946-11-20,1,1946-11-20,1,0,Unknown,,220,Unknown,Unknown,Unknown,816,3,25.1
216,Vietnam (North Vietnam),Government of France,33,Unknown,Viet minh,176,Unknown,1,Vietnam,1953,2,1,1,1946-11-20,1,1946-11-20,1,0,Unknown,,220,Unknown,Unknown,Unknown,816,3,25.1
216,Vietnam (North Vietnam),Government of France,33,Unknown,Viet minh,176,Unknown,1,Vietnam,1954,2,1,1,1946-11-20,1,1946-11-20,1,1,1954-07-20,,220,Unknown,Unknown,Unknown,816,3,25.1
217,China,Government of China,135,Unknown,Taiwanese insurgents,177,Unknown,1,Taiwan,1947,2,1,3,1947-02-28,1,1947-02-28,1,1,1947-03-24,,710,Unknown,Unknown,Unknown,710,3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1948,2,1,2,1948-12-31,5,1948-12-31,5,1,1948-12-31,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1964,1,1,2,1948-12-31,5,1964-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1965,2,1,2,1948-12-31,5,1964-12-31,5,1,1965-12-15,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1971,2,1,2,1948-12-31,5,1971-12-03,1,1,1971-12-17,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1984,1,1,2,1948-12-31,5,1984-12-31,5,1,1984-12-31,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1987,1,1,2,1948-12-31,5,1987-12-31,5,1,1987-12-31,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1989,1,1,2,1948-12-31,5,1989-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1990,1,1,2,1948-12-31,5,1989-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1991,1,1,2,1948-12-31,5,1989-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1992,1,1,2,1948-12-31,5,1989-12-31,5,1,1992-12-31,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1994,1,1,2,1948-12-31,5,1994-06-28,5,1,1994-11-28,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1996,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1997,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1998,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,1999,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2000,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2001,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2002,1,1,2,1948-12-31,5,1996-12-31,5,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2003,1,1,2,1948-12-31,5,1996-12-31,5,1,2003-11-22,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2013,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2014,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2015,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2016,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2017,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2018,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2019,1,1,2,1948-12-31,5,2013-10-04,1,0,Unknown,,750,Unknown,770,Unknown,"750, 770",3,25.1
218,"India, Pakistan",Government of India,141,Unknown,Government of Pakistan,142,Unknown,1,Kashmir,2020,1,1,2,1948-12-31,5,2013-10-04,1,1,2020-12-30,,750,Unknown,770,Unknown,"750, 770",3,25.1
219,Madagascar (Malagasy),Government of France,33,Unknown,MDRM,179,Unknown,1,Malagasy,1947,2,1,1,1947-03-29,1,1947-03-29,1,1,1947-12-31,,220,Unknown,Unknown,Unknown,580,4,25.1
220,Paraguay,Government of Paraguay,24,Unknown,"Opposition coalition (Febreristas, Liberals and Communists)",722,Unknown,2,Unknown,1947,2,1,3,1947-03-07,2,1947-03-31,3,1,1947-08-21,,150,Unknown,Unknown,Unknown,150,5,25.1
220,Paraguay,Government of Paraguay,24,Unknown,Military faction (forces of Alfredo Stroessner),723,Unknown,2,Unknown,1954,1,1,3,1947-03-07,2,1954-05-05,1,1,1954-05-05,,150,Unknown,Unknown,Unknown,150,5,25.1
220,Paraguay,Government of Paraguay,24,Unknown,Military faction (forces of Andres Rodriguez),724,Unknown,2,Unknown,1989,1,1,3,1947-03-07,2,1989-02-03,1,1,1989-02-03,,150,Unknown,Unknown,Unknown,150,5,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1949,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1950,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1951,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1952,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1953,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1954,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1955,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1956,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1957,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1958,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1959,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1960,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1961,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1962,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1963,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1964,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNUP,890,Unknown,1,Karen,1965,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1966,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1967,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1968,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1969,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1970,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1971,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1972,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1973,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1974,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"KNU, KNUP","180, 890",Unknown,1,Karen,1975,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1976,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1977,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1978,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1979,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1980,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1981,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1982,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1983,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1984,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1985,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1986,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1987,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1988,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1989,2,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1990,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1991,1,1,3,1948-12-31,3,1949-01-15,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1992,2,1,3,1948-12-31,3,1949-01-15,1,1,1992-11-22,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1994,1,1,3,1948-12-31,3,1994-12-31,5,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1995,1,1,3,1948-12-31,3,1994-12-31,5,1,1995-07-13,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1997,1,1,3,1948-12-31,3,1997-02-23,3,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,1998,1,1,3,1948-12-31,3,1997-02-23,3,1,1998-07-14,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"God's Army, KNU","180, 181",Unknown,1,Karen,2000,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2001,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2002,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2003,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2004,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2005,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2006,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2007,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2008,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2009,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"DKBA 5, KNU","1107, 180",Unknown,1,Karen,2010,1,1,3,1948-12-31,3,2000-03-03,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"DKBA 5, KNU","1107, 180",Unknown,1,Karen,2011,1,1,3,1948-12-31,3,2000-03-03,1,1,2011-12-31,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,DKBA 5,1107,Unknown,1,Karen,2013,1,1,3,1948-12-31,3,2013-04-29,2,1,2013-04-29,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2021,1,1,3,1948-12-31,3,2021-04-27,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2022,1,1,3,1948-12-31,3,2021-04-27,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2023,1,1,3,1948-12-31,3,2021-04-27,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,KNU,180,Unknown,1,Karen,2024,1,1,3,1948-12-31,3,2021-04-27,1,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",Unknown,2,Unknown,1948,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",Unknown,2,Unknown,1949,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",Unknown,2,Unknown,1950,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, PVO - ""White Band"" faction","182, 184",Unknown,2,Unknown,1951,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, PVO - ""White Band"" faction","182, 184",Unknown,2,Unknown,1952,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, PVO - ""White Band"" faction","182, 184",Unknown,2,Unknown,1953,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1954,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1955,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1956,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1957,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1958,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1959,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1960,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1961,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1962,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1963,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1964,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1965,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1966,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1967,1,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1968,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,CPB,182,Unknown,2,Unknown,1969,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,"CPB, CPB-RF","182, 183",Unknown,2,Unknown,1970,2,1,3,1948-02-29,4,1948-02-29,4,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
